Time (s),XX,XY,XZ,YX,YY,YZ,ZX,ZY,ZZ
8.861127377,-0.3785042,-0.09168513,0.918769,0.3726681,-0.925745,0.06011498,0.8447847,0.3661819,0.3780935
8.881294727,-0.3149596,-0.07233642,0.9439,0.3157464,-0.9481252,0.03182806,0.8924596,0.3089923,0.3149137
8.901462555,-0.2439582,-0.06299433,0.9650993,0.2531106,-0.9673234,0.0001775473,0.9334452,0.2451463,0.2453237
8.919109344,-0.1767101,-0.05512222,0.9798886,0.1970148,-0.9801261,-0.0200949,0.9614601,0.1902109,0.177405
8.939276218,-0.09582031,-0.05154978,0.9909905,0.1314577,-0.9905187,-0.03908635,0.9835845,0.1270885,0.09499514
8.959444046,-0.01414376,-0.05288944,0.9951646,0.06433817,-0.9965562,-0.05208779,0.9944901,0.06368081,0.01077557
8.979611397,0.06071037,-0.05907644,0.9928091,-0.004222581,-0.9982474,-0.05892682,0.9945562,-0.0004174262,-0.06759286
8.999778748,0.1343192,-0.05574241,0.985495,-0.0736899,-0.9962133,-0.04586209,0.9843157,-0.06653057,-0.1446624
9.019946575,0.1999978,-0.05490225,0.9741114,-0.1385258,-0.9899651,-0.02668498,0.9657732,-0.1299509,-0.2123259
9.040113926,0.2602866,-0.05197625,0.9597128,-0.2045311,-0.9787812,0.00336393,0.9391045,-0.1978453,-0.272085
9.060281754,0.3229319,-0.03343198,0.9411023,-0.2834913,-0.9566552,0.06442911,0.8980111,-0.2887919,-0.3249956
9.080448627,0.3827344,-0.02005576,0.918578,-0.3697266,-0.9189218,0.135418,0.8411243,-0.3932347,-0.3655089
9.100616455,0.4332435,-0.01350617,0.8957957,-0.457884,-0.8632679,0.2102105,0.7700484,-0.5036505,-0.3862926
9.120783806,0.4746385,0.001951516,0.87451,-0.5388155,-0.7876995,0.2962692,0.6888029,-0.6148933,-0.3785032
9.140951633,0.5029661,0.02870664,0.8579414,-0.6112832,-0.6906323,0.3837619,0.6026777,-0.7211908,-0.334929
9.161118984,0.527231,0.07093409,0.8406508,-0.6679828,-0.5746281,0.4698214,0.5152905,-0.8135733,-0.2599657
9.181286812,0.551737,0.1236433,0.8184322,-0.7078112,-0.4433248,0.5465449,0.4290948,-0.8856751,-0.1606086
9.201454163,0.5789676,0.1607293,0.7926617,-0.7312403,-0.3161013,0.6006286,0.3455923,-0.9325413,-0.0681738
9.219100475,0.5968363,0.1737561,0.7764179,-0.7486607,-0.2092238,0.624819,0.269301,-0.9595313,0.003180146
9.239268303,0.6054699,0.1720529,0.770049,-0.7663212,-0.1061339,0.628855,0.1879616,-0.9762707,0.06614426
9.259435654,0.6094159,0.1946283,0.7614964,-0.7761825,-0.005468555,0.6251423,0.1236837,-0.9774365,0.146917
9.279603481,0.6149378,0.2219253,0.7494718,-0.7788597,0.0910475,0.6145965,0.06585151,-0.9670059,0.2286395
9.299770832,0.6262387,0.2490996,0.7313042,-0.7724286,0.1818858,0.6019136,0.01450527,-0.9470456,0.3067256
9.319938660,0.6445493,0.280568,0.7033814,-0.7567393,0.271293,0.5875125,-0.02845332,-0.9160278,0.3882267
9.340106010,0.6701456,0.3153586,0.6634666,-0.7320905,0.3591317,0.5708765,-0.06068334,-0.8731583,0.4732593
9.360272884,0.6953264,0.3536666,0.6164463,-0.706363,0.4374979,0.5476778,-0.07834178,-0.8208652,0.5563679
9.380440712,0.7115794,0.3978842,0.5690334,-0.6893579,0.5010692,0.5134114,-0.08304575,-0.7619014,0.6337121
9.400608063,0.7251707,0.4331495,0.5242829,-0.6745707,0.5543879,0.4765753,-0.08628699,-0.7032433,0.6975338
9.420775890,0.7411683,0.4508576,0.485441,-0.6552535,0.6055724,0.4394262,-0.09781805,-0.647441,0.7479718
9.440943241,0.7603124,0.45586,0.4497161,-0.6308475,0.6523705,0.4065713,-0.1099291,-0.596205,0.7876539
9.461111069,0.7843572,0.4518952,0.4105353,-0.5996344,0.6953222,0.381485,-0.1148349,-0.548528,0.8207613
9.481278419,0.8104118,0.4444242,0.3653881,-0.5651283,0.7328185,0.3632067,-0.1079416,-0.503762,0.8497622
9.501446247,0.8379614,0.4319806,0.3143513,-0.5265999,0.7660526,0.3520573,-0.09009167,-0.4632975,0.8744121
9.521613121,0.8662076,0.4110178,0.2610775,-0.4826322,0.7949834,0.3506575,-0.06452382,-0.4323874,0.8922527
9.539259910,0.8894823,0.3901525,0.2094237,-0.4414536,0.8177236,0.3524017,-0.03458317,-0.4084718,0.9050447
9.559427738,0.9122719,0.3690664,0.1365701,-0.3932626,0.84218,0.3516411,0.01435009,-0.3769575,0.9191041
9.579595089,0.9278006,0.3501166,0.0600104,-0.3481241,0.8625866,0.3495578,0.07065775,-0.3475621,0.9280105
9.599762916,0.937088,0.3295617,-0.01376622,-0.3043067,0.879555,0.3479983,0.1272707,-0.3241827,0.9304231
9.619930267,0.9415892,0.3058178,-0.0823994,-0.2597889,0.8933467,0.3488141,0.1811736,-0.3092524,0.9265769
9.640098095,0.9410666,0.2826722,-0.1462793,-0.2165944,0.9030589,0.353179,0.2332125,-0.3028943,0.917026
9.660264969,0.9358274,0.2604925,-0.2081206,-0.1731813,0.9093434,0.3608669,0.2849189,-0.3039084,0.9020157
9.680432320,0.9244772,0.2446676,-0.2692572,-0.1359477,0.9139588,0.3650865,0.337461,-0.3031629,0.8840277
9.700600147,0.9082997,0.2320151,-0.3290731,-0.10124,0.9170786,0.3684923,0.3897058,-0.3036529,0.8621855
9.720767498,0.8877086,0.2229151,-0.3867168,-0.06857047,0.9181892,0.3732141,0.4410659,-0.3070823,0.8359295
9.740935326,0.8622221,0.2208336,-0.4418654,-0.03924789,0.9160455,0.382618,0.4924147,-0.3149118,0.8038604
9.761102676,0.8306762,0.2261336,-0.4964807,-0.01106562,0.9104323,0.3976242,0.5454421,-0.3272477,0.7638749
9.781270504,0.796307,0.2385177,-0.5448747,0.01093478,0.9035623,0.413057,0.5946929,-0.3374092,0.7217219
9.801437378,0.7586341,0.2565837,-0.5888788,0.02895174,0.895646,0.4291797,0.6416971,-0.345251,0.6765496
9.821605682,0.7144498,0.279498,-0.6323597,0.043951,0.8878939,0.4438236,0.6899756,-0.3475513,0.6262374
9.839251995,0.6710847,0.305823,-0.6669683,0.0547536,0.8790569,0.4599861,0.7316942,-0.3479331,0.5770007
9.859419346,0.6169721,0.3442176,-0.6999668,0.06054237,0.8670204,0.4816823,0.7776721,-0.3423411,0.5174878
9.879587173,0.5602466,0.3894489,-0.7238297,0.05879426,0.8529335,0.5065073,0.8198434,-0.3291443,0.4579163
9.899754524,0.4985809,0.440669,-0.7396759,0.05356258,0.8351857,0.5359273,0.8593257,-0.3096737,0.3952856
9.919921398,0.4315467,0.4959473,-0.747093,0.04645832,0.8133777,0.5692338,0.8955185,-0.2832346,0.3299311
9.940089226,0.3572062,0.5519242,-0.747415,0.03510967,0.7896879,0.6025688,0.9284486,-0.2443389,0.2641124
9.960256577,0.276738,0.6098738,-0.7367891,0.02006456,0.7604476,0.6398768,0.9562435,-0.1946762,0.1990273
9.980424404,0.1917869,0.6662422,-0.7150528,-0.0007455647,0.7258984,0.6792863,0.9773325,-0.1324827,0.1399316
10.000591755,0.09476216,0.716482,-0.6857766,-0.02241808,0.6871794,0.7182631,0.9915309,-0.05529916,0.08074041
10.020759583,-0.009869978,0.7518262,-0.6542028,-0.04021689,0.6501133,0.7514018,0.9957944,0.03129765,0.0227055
10.040926933,-0.1088028,0.772038,-0.6213762,-0.05643705,0.6158189,0.7788991,0.9894271,0.1175848,-0.02515587
10.061094761,-0.2013731,0.7803016,-0.5875302,-0.06783327,0.5836754,0.8025211,0.9744028,0.1994264,-0.06689209
10.081261635,-0.2887772,0.7804632,-0.550171,-0.07365346,0.551144,0.8248356,0.9520431,0.2768678,-0.1044911
10.101429939,-0.3722353,0.7699583,-0.5141703,-0.07441196,0.5236568,0.8425969,0.9228594,0.3502443,-0.1409438
10.119076252,-0.4433042,0.7547319,-0.4796941,-0.07006058,0.5004939,0.8570164,0.8915258,0.412026,-0.1727332
10.139243603,-0.5219765,0.7384982,-0.4230089,-0.05689719,0.4607913,0.8801027,0.8491637,0.4821188,-0.2027438
10.159411430,-0.5971374,0.719067,-0.3516426,-0.03764346,0.4088864,0.9065827,0.7995578,0.5534003,-0.2218258
10.179578781,-0.666724,0.6893885,-0.2792392,-0.01637873,0.3571566,0.9289868,0.7436147,0.6229191,-0.23201
10.199745655,-0.7279153,0.6523434,-0.2067657,0.00944829,0.3072602,0.9469341,0.6842622,0.6864558,-0.2353852
10.219913483,-0.778021,0.6129514,-0.1321997,0.04022512,0.2548903,0.9617426,0.6257541,0.7421978,-0.2288517
10.240080833,-0.8168825,0.5733654,-0.05215311,0.07644297,0.1936781,0.9739579,0.570635,0.7910054,-0.2081957
10.260248661,-0.8441727,0.5342878,0.02929011,0.1144955,0.1229767,0.9819332,0.522697,0.8317684,-0.1713471
10.280416012,-0.8616918,0.4950605,0.1070955,0.1520886,0.04752529,0.9836388,0.4831391,0.8634763,-0.1227544
10.300583839,-0.8701188,0.4582868,0.1788589,0.1872218,-0.03116649,0.9784898,0.4549344,0.884572,-0.06529176
10.320751190,-0.8721345,0.4246838,0.2411693,0.2169299,-0.1087499,0.9670075,0.4375619,0.895436,-0.003953159
10.340919018,-0.8729176,0.3860853,0.2968094,0.2426967,-0.1864305,0.9491335,0.4222037,0.9003856,0.06232452
10.361085892,-0.8750671,0.3366147,0.3465623,0.2689652,-0.2591339,0.924938,0.4013386,0.9025204,0.1294839
10.381253242,-0.8745329,0.2838098,0.3921708,0.2989051,-0.323109,0.8953718,0.3807908,0.9002705,0.1909925
10.401421070,-0.8705104,0.2356251,0.4310673,0.3283165,-0.3759473,0.8640965,0.3654401,0.8938318,0.2431734
10.421588421,-0.8645632,0.1905586,0.464009,0.3547988,-0.4236677,0.8311055,0.354591,0.8833492,0.2919683
10.439234733,-0.8589801,0.1511244,0.4882248,0.3746164,-0.4655538,0.7995734,0.3476559,0.869952,0.3366064
10.459403038,-0.8532941,0.1075285,0.5092517,0.3939332,-0.5077899,0.7639674,0.3401709,0.8527997,0.3842912
10.479569912,-0.8467121,0.06440885,0.5271585,0.4132959,-0.545031,0.7273645,0.3335133,0.8341008,0.4282655
10.499737739,-0.8369064,0.02497768,0.5457689,0.4366103,-0.5713904,0.6928157,0.328419,0.8185342,0.4607494
10.519905090,-0.8213643,-0.00660786,0.5693086,0.4633799,-0.590134,0.6589815,0.3308096,0.8055643,0.4812906
10.540072918,-0.8022231,-0.03567377,0.5948374,0.4878961,-0.6137198,0.6186275,0.3421425,0.7870641,0.5033178
10.560240269,-0.7797282,-0.06329331,0.6217172,0.5110306,-0.6383686,0.5734931,0.3597028,0.7655328,0.5237331
10.580407619,-0.753087,-0.08440399,0.651207,0.5325581,-0.6597387,0.5280452,0.3841567,0.7452019,0.5354823
10.600575447,-0.7241115,-0.1025154,0.6806558,0.5498668,-0.6819515,0.4800454,0.4140631,0.7226947,0.5439215
10.620742321,-0.6925834,-0.1156402,0.7105505,0.561551,-0.7052509,0.4304573,0.4504611,0.6980404,0.5471643
10.640910149,-0.6569926,-0.1256229,0.7417992,0.5641452,-0.7353452,0.3731254,0.4977824,0.6646061,0.5477878
10.661077499,-0.6153727,-0.1349859,0.77492,0.5535064,-0.7748928,0.3027431,0.5588854,0.6162804,0.5453645
10.681245327,-0.5629231,-0.1502165,0.810928,0.5270656,-0.8222287,0.2119967,0.6343274,0.547883,0.5358111
10.701412678,-0.4957116,-0.1714038,0.8494052,0.484364,-0.8678711,0.1063014,0.7185123,0.465327,0.5069966
10.721580505,-0.4150798,-0.1979812,0.8857577,0.4227484,-0.9058816,-0.005228624,0.8031482,0.3735598,0.4534336
10.739227295,-0.3365128,-0.2302354,0.9106456,0.3508041,-0.9301786,-0.105987,0.8713324,0.2851112,0.3874694
10.759394169,-0.2459976,-0.2759715,0.9264118,0.251315,-0.9436839,-0.2142933,0.9334024,0.1814402,0.2951329
10.779561520,-0.1564921,-0.318862,0.9317443,0.1432898,-0.9434911,-0.29818,0.9743143,0.08814964,0.1869092
10.799729347,-0.07836503,-0.3464402,0.931462,0.03141099,-0.9378424,-0.34503,0.9933054,0.003394976,0.07786149
10.819896698,-0.03388137,-0.3771263,0.9220148,-0.08156829,-0.9217763,-0.3783483,0.9928152,-0.08704367,-0.00612402
10.840064526,-0.01082224,-0.4197039,0.9039134,-0.1849218,-0.8910315,-0.4136807,0.979293,-0.1708112,-0.07461238
10.860231876,-0.003777206,-0.47301,0.8772275,-0.2815096,-0.8448236,-0.453849,0.9560434,-0.247968,-0.1366379
10.880399704,-0.001339257,-0.5336666,0.8417021,-0.3652818,-0.7869017,-0.4959008,0.927271,-0.3074872,-0.2005692
10.900566578,0.00246501,-0.5740914,0.8146481,-0.4366935,-0.7371357,-0.5139619,0.8958411,-0.353945,-0.2592205
10.920733929,0.00663203,-0.5803493,0.8101612,-0.5074798,-0.7036272,-0.4953524,0.8576891,-0.4075592,-0.305914
10.940901756,0.007029593,-0.5814185,0.8093892,-0.5697484,-0.6709476,-0.4722253,0.8176461,-0.4577799,-0.3427233
10.961069107,0.006967545,-0.579199,0.8109798,-0.6167789,-0.6441265,-0.4497605,0.7827793,-0.4972215,-0.3684667
10.981236935,-0.0006309152,-0.5979084,0.7973485,-0.6537606,-0.6062781,-0.4498537,0.7522341,-0.5218015,-0.3972425
11.001404285,-0.02123231,-0.6391655,0.7644703,-0.6806436,-0.55398,-0.4762585,0.7277856,-0.5306273,-0.4300215
11.021572113,-0.04481459,-0.6787437,0.7285988,-0.7051556,-0.4982465,-0.5011206,0.7030681,-0.5363519,-0.4630337
11.039218426,-0.06266499,-0.6994633,0.7074619,-0.7298594,-0.4543986,-0.5070969,0.6760595,-0.5482637,-0.4887764
11.059385777,-0.08247143,-0.7266017,0.6775396,-0.7581659,-0.3984596,-0.5122081,0.6420237,-0.556078,-0.5247642
11.079553604,-0.1107916,-0.7643686,0.630451,-0.7794887,-0.3296517,-0.5283993,0.6116577,-0.5500447,-0.5660378
11.099720955,-0.1464468,-0.7974011,0.5804719,-0.7920835,-0.2599835,-0.5477417,0.5877073,-0.539971,-0.6002793
11.119887829,-0.1849697,-0.8080101,0.5544443,-0.8025603,-0.2043049,-0.5556883,0.562304,-0.5477337,-0.6174315
11.140056133,-0.2203826,-0.806173,0.5442961,-0.8171082,-0.1548517,-0.5501408,0.527738,-0.5660439,-0.6313481
11.160223007,-0.2580693,-0.8051435,0.5292826,-0.8302714,-0.09777588,-0.5431427,0.4889227,-0.57974,-0.6499965
11.180390835,-0.2921687,-0.794842,0.5273418,-0.8425589,-0.04910135,-0.530349,0.4471664,-0.5995011,-0.6620888
11.200558186,-0.3331135,-0.7844089,0.5188834,-0.8545637,0.01689422,-0.5124223,0.3927571,-0.6144578,-0.6826735
11.220726013,-0.3745686,-0.7830903,0.4921886,-0.8642669,0.1014008,-0.4851101,0.3294278,-0.607502,-0.7214847
11.240893364,-0.4146838,-0.7853561,0.4553079,-0.8675079,0.1894155,-0.4511423,0.2674314,-0.5825076,-0.7665446
11.261060715,-0.4503255,-0.7878174,0.4157442,-0.8649068,0.2691281,-0.4134564,0.2131565,-0.5462177,-0.8092738
11.281228542,-0.4804217,-0.7825407,0.3915618,-0.8599694,0.3334974,-0.3744839,0.1616888,-0.5171224,-0.8398578
11.301395416,-0.5021312,-0.7670951,0.3950583,-0.8564155,0.3811193,-0.3346419,0.1051602,-0.5069493,-0.8549652
11.321563244,-0.5228592,-0.7523506,0.3966972,-0.8490633,0.4280769,-0.2936144,0.04991458,-0.4910057,-0.8692179
11.339210033,-0.5414596,-0.7390779,0.3968533,-0.8388844,0.4699653,-0.2559118,0.001297519,-0.4722094,-0.8810301
11.359377384,-0.5619026,-0.7218763,0.4002566,-0.8234226,0.5174801,-0.2096542,-0.05732352,-0.44819,-0.891689
11.379545212,-0.5782909,-0.7092054,0.3997034,-0.8065432,0.5592924,-0.1617487,-0.1105589,-0.416776,-0.901894
11.399712086,-0.5880581,-0.7019507,0.3983398,-0.7919396,0.590477,-0.1159388,-0.1556955,-0.3845456,-0.9095458
11.419880390,-0.5952544,-0.6899384,0.4085673,-0.7773089,0.6149745,-0.08188117,-0.1968071,-0.3672857,-0.9087092
11.440047264,-0.5997422,-0.6705251,0.4335963,-0.7603135,0.6388277,-0.05262224,-0.2439938,-0.3622731,-0.8991914
11.460214615,-0.5927633,-0.6454976,0.4787669,-0.7412738,0.6626352,-0.01460753,-0.3104804,-0.3647369,-0.8773492
11.480382442,-0.5629219,-0.6176324,0.5465355,-0.7229782,0.6817616,0.03406705,-0.3968292,-0.3773436,-0.8360818
11.500549793,-0.506812,-0.5853935,0.6301821,-0.7048439,0.6958995,0.08648771,-0.4929605,-0.4019944,-0.7706122
11.520717621,-0.4242807,-0.5451025,0.7203929,-0.6815579,0.7098794,0.1414812,-0.5929431,-0.4328989,-0.6773781
11.540884495,-0.3110921,-0.4995624,0.8056129,-0.6482584,0.7255048,0.2043638,-0.6916182,-0.4609132,-0.553363
11.561052799,-0.164074,-0.4636528,0.8674486,-0.6174465,0.7283688,0.2767307,-0.7656375,-0.4927942,-0.4086121
11.581219673,0.008360356,-0.4439692,0.8921993,-0.5946262,0.7095295,0.3625686,-0.7997174,-0.536589,-0.259869
11.601387024,0.1693004,-0.4219328,0.8862408,-0.5700737,0.6860461,0.4392991,-0.7990406,-0.5830442,-0.1252725
11.621554851,0.287558,-0.3717851,0.8777251,-0.5403525,0.6883071,0.4720854,-0.7852674,-0.6136947,-0.003035624
11.639201641,0.3719151,-0.3287419,0.8627599,-0.5105763,0.698676,0.4895982,-0.7692448,-0.6263572,0.09257331
11.659368515,0.4619718,-0.2987242,0.8291472,-0.4737259,0.7025033,0.5201824,-0.7431723,-0.6370006,0.184222
11.679536343,0.5495831,-0.276081,0.7818479,-0.4378598,0.6974419,0.5571398,-0.7041205,-0.6526141,0.2641642
11.699703693,0.6329123,-0.2433946,0.7274386,-0.409583,0.6879438,0.5895674,-0.6485751,-0.675357,0.3379624
11.719871521,0.7095087,-0.1942849,0.66882,-0.3869029,0.6819556,0.611472,-0.579114,-0.697026,0.4114145
11.740038872,0.7797637,-0.1332768,0.6018319,-0.3681227,0.6759838,0.6294659,-0.4944188,-0.7169232,0.4812281
11.760206222,0.8423741,-0.07329731,0.522117,-0.3471652,0.6619997,0.6557607,-0.396806,-0.7383586,0.5357357
11.780374050,0.8957124,-0.02151574,0.4294762,-0.3188801,0.6310589,0.6993416,-0.2884929,-0.76831,0.5620812
11.800540924,0.9347108,0.03135948,0.335086,-0.2861719,0.593179,0.7453176,-0.1771207,-0.7977526,0.5671408
11.820708752,0.9562811,0.09866706,0.250194,-0.2609403,0.5627444,0.7776173,-0.06513341,-0.8142748,0.5675751
11.840876102,0.9597749,0.1831565,0.1790719,-0.2514647,0.5400575,0.7966903,0.04877046,-0.8151096,0.5680152
11.861043930,0.9444592,0.2815084,0.1250385,-0.2628166,0.5247114,0.8033189,0.160652,-0.796961,0.5730914
11.881211281,0.9143325,0.3811694,0.07611911,-0.280041,0.5096485,0.8072504,0.2695575,-0.764713,0.5761268
11.901378632,0.8714348,0.4766452,0.02806571,-0.3017624,0.5031525,0.803516,0.370024,-0.7137983,0.5855591
11.921546459,0.8169529,0.5657141,-0.01732443,-0.3379214,0.5106506,0.7841273,0.4540282,-0.6395422,0.6115345
11.939192772,0.7624687,0.6356776,-0.05164507,-0.3846974,0.5214272,0.7548903,0.5086858,-0.5601476,0.6452718
11.959360123,0.6959686,0.7042512,-0.09065814,-0.4424527,0.5283556,0.717473,0.5553595,-0.4632085,0.6823974
11.979527950,0.6187099,0.7704882,-0.1123719,-0.5142424,0.5111732,0.6812222,0.584666,-0.3672285,0.715359
11.999695301,0.5184644,0.8421165,-0.1085923,-0.5977463,0.4515011,0.6550234,0.6030356,-0.2778417,0.739876
12.019863129,0.4020091,0.9055097,-0.09478649,-0.6745709,0.365032,0.6344279,0.6114625,-0.1938991,0.7593746
12.040030479,0.2803983,0.9518418,-0.08208159,-0.7356715,0.2689624,0.6147254,0.6095307,-0.1144421,0.7767822
12.060197353,0.1608217,0.9808344,-0.06534433,-0.7799436,0.1669391,0.5966134,0.5983259,-0.04715475,0.7922706
12.080365181,0.04167151,0.9948418,-0.03907251,-0.8117874,0.0559705,0.5751047,0.576401,0.00583306,0.8096424
12.100532532,-0.08908131,0.9929232,-0.004868925,-0.8323546,-0.07255474,0.5437516,0.5413926,0.05082835,0.831838
12.120700359,-0.2421245,0.9672753,0.02533464,-0.8390518,-0.2233299,0.4907921,0.481929,0.09624502,0.8636609
12.140867710,-0.4083295,0.9099595,0.03534795,-0.8242165,-0.3860687,0.4092391,0.3872246,0.137052,0.9046687
12.161035538,-0.567642,0.8214376,0.01030358,-0.7805752,-0.5433844,0.3039007,0.2560632,0.1639922,0.9457339
12.181202889,-0.703593,0.7086452,-0.02791944,-0.7002099,-0.6879599,0.1852362,0.112533,0.1497607,0.9754907
12.201369762,-0.8073981,0.5848859,-0.06868418,-0.5886716,-0.8048666,0.06587335,-0.01657746,0.09371234,0.9887005
12.221537590,-0.8775138,0.4650698,-0.113373,-0.4642549,-0.884562,-0.0351954,-0.1166649,0.02194223,0.9861597
12.239184380,-0.9172912,0.369798,-0.1458368,-0.3550886,-0.9271839,-0.1172646,-0.1786925,-0.05557273,0.9755284
12.259351730,-0.9447206,0.2799764,-0.1695388,-0.2429641,-0.9470029,-0.2092759,-0.2193139,-0.1563369,0.9561722
12.279519558,-0.9613664,0.2067696,-0.1809984,-0.1485604,-0.9453083,-0.2897468,-0.2311793,-0.2515347,0.9328713
12.299686432,-0.9724116,0.1452704,-0.1820056,-0.07397796,-0.9339926,-0.3489124,-0.2208094,-0.325744,0.9122699
12.319853783,-0.9815378,0.09999648,-0.1626642,-0.02789759,-0.9181357,-0.3945838,-0.1888932,-0.382721,0.8972445
12.340021610,-0.9906039,0.06626955,-0.1193689,-0.007557169,-0.8999134,-0.4352282,-0.1363212,-0.4302197,0.8852186
12.360188961,-0.9977765,0.04234044,-0.05132608,-0.01224542,-0.8754978,-0.4821969,-0.06539976,-0.4804905,0.8673275
12.380356788,-0.9991573,0.02339485,0.03364062,-0.03778329,-0.8442467,-0.5336378,0.01585663,-0.5344619,0.8376779
12.400524139,-0.9913269,0.0007366501,0.1311946,-0.07936428,-0.8003117,-0.5931742,0.1044695,-0.5984595,0.7866902
12.420691967,-0.9709272,-0.02747092,0.2373807,-0.1383728,-0.746121,-0.6499569,0.1948261,-0.6639551,0.7138951
12.440859318,-0.9338688,-0.06366333,0.3512691,-0.21741,-0.6801347,-0.6985643,0.2831535,-0.7288389,0.6145948
12.461026192,-0.8767459,-0.1118021,0.4668892,-0.3147136,-0.6019723,-0.7320517,0.3625473,-0.7889516,0.4858924
12.481194019,-0.8011051,-0.17122,0.5723396,-0.4220306,-0.5176442,-0.7420788,0.4228227,-0.8363459,0.3357623
12.501361370,-0.7143408,-0.2283965,0.6600191,-0.5295568,-0.4411571,-0.7219282,0.4553677,-0.8657053,0.1875729
12.521529198,-0.6229612,-0.2737997,0.7310333,-0.6342808,-0.3708439,-0.6752175,0.4550428,-0.8850223,0.05082494
12.539175987,-0.5439197,-0.3004449,0.7815419,-0.7215231,-0.3082229,-0.6162277,0.4248286,-0.9000361,-0.0555408
12.559342861,-0.4582575,-0.3119066,0.8300965,-0.8133541,-0.2282872,-0.5302214,0.3532719,-0.9194531,-0.155265
12.579510212,-0.3734624,-0.2953814,0.8769546,-0.8943162,-0.1318075,-0.4206768,0.2376932,-0.9431438,-0.2207379
12.599678039,-0.2826214,-0.2379564,0.9266405,-0.9540231,-0.006350458,-0.2882652,0.07159528,-0.9677984,-0.2303226
12.619845390,-0.1735749,-0.1515531,0.9702206,-0.9727167,0.1576214,-0.1454914,-0.1346047,-0.9717908,-0.1787847
12.640013218,-0.03390792,-0.07236958,0.9935268,-0.9376441,0.3343708,-0.004215688,-0.3363871,-0.9348567,-0.08180752
12.660180569,0.1318428,-0.0359641,0.9867567,-0.8493831,0.5002706,0.1347476,-0.5035181,-0.8592527,0.03430739
12.680348396,0.3150159,-0.05091181,0.9430279,-0.7203724,0.6270714,0.2772514,-0.6107022,-0.770203,0.1612333
12.700515270,0.4941776,-0.1031322,0.8573639,-0.5703419,0.7003481,0.4156348,-0.6483973,-0.6981447,0.2889292
12.720682621,0.6345204,-0.1395454,0.7529183,-0.4311881,0.7409798,0.5032721,-0.6327999,-0.647868,0.4126774
12.740850449,0.7345136,-0.1300834,0.6571665,-0.335177,0.7714323,0.5297163,-0.5800396,-0.6132057,0.5265317
12.761017799,0.8170441,-0.09265292,0.5582098,-0.2743632,0.7913626,0.5351514,-0.4948813,-0.5942034,0.6253412
12.781185627,0.8841205,-0.02951088,0.4524945,-0.2439591,0.8038747,0.5311326,-0.3822383,-0.5837353,0.7082545
12.801352978,0.9333006,0.04821987,0.3370224,-0.2321564,0.8087201,0.5290321,-0.2490235,-0.5757138,0.7710995
12.821519852,0.9585568,0.1395573,0.2201852,-0.2393055,0.8032282,0.5342228,-0.1033956,-0.5684935,0.808656
12.839166641,0.9583634,0.2302736,0.1237085,-0.2598285,0.7871199,0.5485223,0.02861612,-0.5615707,0.8194793
12.859334469,0.9321671,0.3422158,0.03033351,-0.2968149,0.757413,0.57129,0.1730106,-0.545307,0.8126996
12.879501820,0.8796621,0.4604321,-0.03895685,-0.3445951,0.7087865,0.6060935,0.3078467,-0.5235431,0.7868164
12.899669647,0.797346,0.587594,-0.08275566,-0.4077706,0.6424665,0.6402192,0.4310898,-0.4805108,0.7559274
12.919836998,0.6803591,0.7175074,-0.104689,-0.4913679,0.5609194,0.6583295,0.5332299,-0.4000292,0.7375107
12.940003872,0.5233901,0.8394899,-0.1050863,-0.5910669,0.4503581,0.6618412,0.6053315,-0.2874901,0.7343186
12.960171700,0.3202846,0.9399021,-0.07137978,-0.6971672,0.2861154,0.6507071,0.6344045,-0.161387,0.7481259
12.980339050,0.07133231,0.9935179,-0.02461269,-0.7887939,0.07091656,0.6046069,0.6045557,-0.02584046,0.7885287
13.000506878,-0.201305,0.9767715,-0.00227496,-0.834181,-0.1712022,0.5188837,0.5081632,0.1049553,0.8475199
13.020674229,-0.4568064,0.8874913,-0.004732236,-0.8114295,-0.4157808,0.4059153,0.3595074,0.1885313,0.9068331
13.040841579,-0.6651699,0.7448947,-0.02054215,-0.7196722,-0.6351488,0.2760371,0.1932925,0.1981324,0.9540434
13.061009407,-0.8108671,0.5824153,-0.04484577,-0.5826852,-0.8010843,0.1319091,0.04119084,0.1330957,0.9834675
13.081176281,-0.8921652,0.4451697,-0.07167817,-0.4452261,-0.8948765,-0.01613963,-0.0713268,0.01762767,0.9905423
13.101344109,-0.9307787,0.3560328,-0.08015397,-0.3418021,-0.9274683,-0.1499486,-0.1278879,-0.1120443,0.9786441
13.121511459,-0.9486406,0.3134632,-0.03841189,-0.2923824,-0.9178421,-0.2674401,-0.1193617,-0.2423891,0.9559326
13.139158249,-0.9516959,0.3024593,0.04967413,-0.300004,-0.8861879,-0.3519956,-0.06282319,-0.3498881,0.9277005
13.159326077,-0.9332708,0.2923447,0.2075817,-0.3554123,-0.831073,-0.4264508,0.0473043,-0.4719245,0.8731627
13.179492950,-0.8703202,0.2611266,0.4165103,-0.4568297,-0.7432191,-0.4870315,0.1815891,-0.6145778,0.7598992
13.199660301,-0.7392766,0.183439,0.6465765,-0.6012855,-0.6114327,-0.5118438,0.3002777,-0.7680355,0.5562865
13.219828129,-0.5473883,0.0694235,0.8321614,-0.7590172,-0.4585524,-0.4582241,0.3481452,-0.8838874,0.2979606
