Time (s),X (g),Y (g),Z (g)
11.041738987,-0.1046129,0.2110895,-0.1226777
11.061907291,0.003497777,0.1497216,-0.1753361
11.079553604,-0.121575,0.1892544,-0.2041055
11.099720955,-0.2012596,0.2312315,-0.1154648
11.119887829,-0.2839721,0.2549282,-0.1094816
11.140056133,-0.1869468,0.2111553,-0.1835058
11.160223007,-0.1078879,0.2051185,-0.1451438
11.180390835,-0.03828958,0.01355652,-0.2501677
11.200558186,0.06006913,0.02632323,-0.3350438
11.220726013,0.1802223,0.04123149,-0.2563059
11.240893364,0.08910783,0.03235217,-0.07588493
11.261060715,0.07271804,0.1750043,0.01619308
11.281228542,-0.04962812,0.06966467,0.1960551
11.301395416,0.2658009,-0.0550315,-0.07993499
11.321563244,0.1678649,-0.02602769,-0.09684844
11.341730594,0.08078644,0.06466076,0.04993676
11.359377384,0.09540427,0.05843828,0.0240132
11.379545212,0.1639553,-0.1204908,0.08160396
11.399712086,0.09857225,-0.2195005,0.1076496
11.419880390,0.2284605,-0.1316616,-0.0984375
11.440047264,0.3695649,-0.1172372,-0.1485656
11.460214615,0.3902453,-0.1170436,-0.1300774
11.480382442,0.508941,-0.06209722,-0.101101
11.500549793,0.5776621,-0.05847821,-0.02762735
11.520717621,0.5979382,-0.04221608,0.02707031
11.540884495,0.5251899,0.02295282,0.1384823
11.561052799,0.2851023,-0.05057031,0.3612398
11.581219673,0.206993,-0.3990355,0.6360365
11.601387024,-0.0684813,-0.7469053,0.6864799
11.621554851,-0.1745779,-0.5172453,0.5750468
11.641722202,-0.1789247,-0.2957677,0.4646041
11.661890030,-0.1547341,-0.1628782,0.3613
11.679536343,-0.152634,-0.0305783,0.4278936
11.699703693,-0.1404756,0.07856698,0.4110481
11.719871521,-0.2599166,0.2923615,0.301602
11.740038872,-0.3028468,0.2368882,0.4560035
11.760206222,-0.3918718,0.1846444,0.4362835
11.780374050,-0.4130227,-0.01329746,0.3972589
11.800540924,-0.4700707,-0.1447693,0.216485
11.820708752,-0.5329923,-0.1297464,0.04364409
11.840876102,-0.5729367,-0.134474,-0.1170087
11.861043930,-0.5914788,-0.1129787,-0.2224046
11.881211281,-0.5489758,-0.1160334,-0.315903
11.901378632,-0.5856427,-0.08672541,-0.387345
11.921546459,-0.5855371,-0.04461418,-0.5025685
11.941713333,-0.4739254,-0.09051777,-0.6181183
11.959360123,-0.4615498,-0.08993717,-0.6075232
11.979527950,-0.2875003,0.1501368,-0.6339834
11.999695301,-0.1258682,0.2665151,-0.5956303
12.019863129,0.03988768,0.3619834,-0.4998248
12.040030479,0.2095844,0.4519049,-0.2998981
12.060197353,0.2165494,0.3192997,-0.2342088
12.080365181,0.08464216,0.1590848,-0.2169232
12.100532532,0.01777626,0.1330146,-0.2602223
12.120700359,-0.04944563,0.2553826,-0.2728989
12.140867710,0.05748773,0.5451558,-0.280738
12.161035538,0.2826581,0.7204906,-0.1546265
12.181202889,0.4096357,0.6523738,0.2100761
12.201369762,0.3046121,0.4191535,0.4267543
12.221537590,0.2398663,0.2146057,0.5544224
12.241704941,0.1571352,-0.01426998,0.7064105
12.261872768,0.1281635,-0.22836,0.8085682
12.279519558,0.08223338,-0.3170748,0.9133964
12.299686432,0.02120243,-0.4877987,0.8921188
12.319853783,-0.04446766,-0.5023124,0.7430818
12.340021610,0.01252607,-0.4045554,0.5694039
12.360188961,0.06690083,-0.2972645,0.4447583
12.380356788,0.1203464,-0.3497521,0.4047229
12.400524139,0.1575574,-0.4298118,0.2514059
12.420691967,0.1739484,-0.4730477,0.1552908
12.440859318,0.2201122,-0.50368,-0.005510122
12.461026192,0.2793672,-0.4707917,-0.196996
12.481194019,0.3001651,-0.3063506,-0.2984167
12.501361370,0.3453793,-0.2725354,-0.4098486
12.521529198,0.3002321,-0.2555488,-0.6069144
12.541696548,0.2987025,-0.1990031,-0.8575427
12.561863899,0.37284,-0.1528042,-0.9663497
12.579510212,0.5646592,-0.0529553,-0.9825261
12.599678039,0.8493612,0.3567884,-0.9107261
12.619845390,1.010106,0.8185682,-0.7304798
12.640013218,1.062564,1.022692,-0.1852135
12.660180569,0.8496345,0.8297336,0.389711
12.680348396,0.6428789,0.5826435,0.6837691
12.700515270,0.1702314,0.2952355,0.9768554
12.720682621,-0.1275812,-0.06715286,0.9011389
12.740850449,-0.3545511,-0.2619552,0.7667408
12.761017799,-0.611158,-0.2815909,0.6030372
12.781185627,-0.7866284,-0.3371441,0.4180724
12.801352978,-0.9304662,-0.341211,0.2171327
12.821519852,-0.99695,-0.3898255,-0.009618938
12.841688156,-1.061927,-0.3926239,-0.2315472
12.861855030,-1.102526,-0.3795243,-0.298439
12.879501820,-1.090425,-0.4366885,-0.4596299
12.899669647,-1.080268,-0.4005206,-0.6119455
12.919836998,-1.109154,-0.3310775,-0.7905494
12.940003872,-1.055342,0.09170926,-0.7864808
12.960171700,-0.8510656,0.4957982,-0.9570236
12.980339050,-0.6140756,0.9302967,-1.022504
13.000506878,-0.2097873,1.345283,-0.7619357
13.020674229,0.3255948,1.46814,-0.431434
13.040841579,0.6683006,1.321727,0.1948121
13.061009407,0.9328794,0.7385432,0.7534251
13.081176281,0.7540206,0.02626928,1.122784
13.101344109,0.3785015,-0.5289016,1.31234
13.121511459,0.1687404,-0.842627,1.206776
13.141679287,0.2709671,-0.7921291,1.081005
13.161846638,0.6369208,-0.6852475,0.8681785
13.179492950,0.9381638,-0.8032492,0.5116388
13.199660301,1.213992,-0.7469635,-0.07765055
13.219828129,1.229184,-0.6065741,-0.879529
13.239995480,0.9105096,-0.1774889,-1.308785
13.260163307,0.6383234,0.340473,-1.419808
13.280330658,0.2512218,1.025448,-0.8809029
13.300497532,0.1075739,1.362517,-0.2479088
13.320665836,0.1945486,1.249599,0.3160138
13.340832710,0.3823569,0.4854568,1.187861
13.361000538,-0.23575,-0.3525586,1.231564
13.381167888,-0.6336306,-1.106638,0.7826838
13.401335239,-0.5469406,-1.236151,0.3967879
13.421503067,-0.4352159,-0.6851154,0.3024337
13.441670418,-0.2076082,-0.02343488,0.1691179
13.461838245,-0.1111781,0.1501871,0.07895161
13.479484558,-0.2573266,0.1173028,-0.04453721
13.499651909,-0.4728352,-0.03867792,-0.1368008
13.519819260,-0.6625636,-0.3652406,-0.1954689
13.539987087,-0.9459217,-0.2868679,-0.6648731
13.560153961,-1.007681,-0.2009231,-1.02661
13.580321789,-0.7906945,0.2052953,-1.08134
13.600489139,-0.6467575,0.385683,-0.9378462
13.620656490,-0.5358216,0.5855945,-0.6465434
13.640824318,-0.3737724,0.7674935,-0.4202506
13.660991669,-0.1214501,0.8617722,-0.1498444
13.681158543,0.1320684,0.7114377,0.06584729
13.701326370,0.2625251,0.4348801,0.5457711
13.721493721,0.1981184,0.02997408,0.6253898
13.741661549,0.2494177,-0.06187139,0.6786829
13.761828899,0.1753389,-0.09843423,0.6993246
13.779475212,0.1279416,-0.1706546,0.6688841
13.799642563,0.1105177,-0.2049082,0.4940563
13.819810390,0.1058376,-0.1678528,0.4089563
13.839977741,0.1041193,-0.09745,0.3553757
13.860145569,0.1805429,-0.1105746,0.2904553
13.880312920,0.2095752,-0.1167878,0.2661678
13.900479794,0.3433006,-0.2031808,0.1385171
13.920647621,0.5133826,-0.4079283,0.0246962
13.940814972,0.6828284,-0.4743895,-0.1514322
13.960982800,0.8046896,-0.4012783,-0.3135826
13.981150150,0.8544613,-0.138434,-0.4794159
14.001317501,0.7934514,0.1621756,-0.602584
14.021485329,0.5828168,0.4507428,-0.6358932
14.041652203,0.4639786,0.6756464,-0.5376635
14.061819553,0.2939218,0.783694,-0.3655493
14.079466343,0.1941731,0.8000896,-0.2078873
14.099634171,-0.01303375,0.5510163,0.1698398
14.119801044,0.08253892,0.2601922,0.1269268
14.139969349,0.1662901,0.3220198,0.1439114
14.160136223,0.082234,0.04075748,0.2543228
14.180303574,0.03584069,-0.3924412,0.2455341
14.200471401,0.05369853,-0.656133,0.1196828
14.220638752,0.0207798,-0.6902322,0.1040998
14.240805626,-0.1300752,-0.5655572,0.1766107
14.260973930,-0.303693,-0.4141507,0.1684853
14.281140804,-0.4449638,-0.4201906,0.09842438
14.301308632,-0.5992932,-0.4113193,-0.02943312
14.321475983,-0.7059921,-0.5287162,-0.111823
14.341643333,-0.8647209,-0.5634819,-0.2769367
14.361811161,-0.9492444,-0.3221193,-0.3785405
14.379457474,-0.9591166,-0.06991728,-0.4170303
14.399624824,-0.8974754,0.1936722,-0.4092744
14.419792175,-0.7797644,0.4132394,-0.3747388
14.439960003,-0.715308,0.6094048,-0.2680099
14.460127354,-0.602699,0.8605018,-0.3662141
14.480295181,-0.2571701,1.07301,-0.4636925
14.500462055,0.114642,1.124779,-0.3199826
14.520629406,0.4437208,0.7826245,0.08653089
14.540797233,0.450249,0.4814172,0.2928266
14.560964584,0.4592559,0.2928376,0.4325282
14.581131935,0.4651724,0.1213804,0.5449787
14.601299763,0.4414085,-0.1631107,0.5640772
14.621466637,0.3063983,-0.2558284,0.5848678
14.641634464,0.1688902,-0.1037933,0.5564043
14.661801815,0.1663055,-0.009681093,0.3895051
14.679448605,0.05926906,-0.1050182,0.3132046
14.699615478,0.141846,-0.1630616,0.2441903
14.719783306,0.0797165,0.007549969,0.2608325
14.739950657,0.1140106,-0.04937357,0.2981229
14.760118008,0.1387475,-0.04024647,0.3070084
14.780285835,0.1663179,-0.08293074,0.2653711
14.800453186,0.2329652,-0.1150834,0.2147272
14.820620060,0.2825442,-0.09778476,0.1702521
14.840787888,0.3475169,-0.1062363,0.1677505
14.860955238,0.3466152,-0.1518939,0.06211056
14.881123066,0.3616825,-0.2400822,-0.09536181
14.901290417,0.3057809,-0.2870936,-0.2874902
14.921457767,0.3161076,-0.3237448,-0.437084
14.941625595,0.2925038,-0.3528784,-0.5853139
14.961792469,0.2104678,-0.2904482,-0.6859444
14.979439259,0.1574171,-0.1950795,-0.8576976
